"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-01",,"39","28"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-02",,"45","28"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-03",,"52","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-04",,"55","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-05",,"56","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-06",,"52","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-07",,"56","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-08",,"52","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-09",,"45","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-10",,"37","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-11",,"35","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-12",,"32","22"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-13",,"38","27"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-14",,"43","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-15",,"48","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-16",,"50","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-17",,"52","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-18",,"49","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-19",,"46","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-20",,"46","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-21",,"47","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-22",,"43","28"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-23",,"39","28"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-24",,"44","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-25",,"54","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-26",,"54","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-27",,"43","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-28",,"47","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-29",,"39","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-30",,"30","22"
"SZ000001940","BASEL BINNINGEN, SZ","1999-01-31",,"31","21"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-01",,"29","19"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-02",,"35","24"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-03",,"39","27"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-04",,"47","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-05",,"46","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-06",,"40","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-07",,"41","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-08",,"34","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-09",,"31","25"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-10",,"31","25"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-11",,"31","19"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-12",,"23","8"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-13",,"27","6"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-14",,"31","18"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-15",,"36","24"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-16",,"41","24"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-17",,"38","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-18",,"42","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-19",,"49","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-20",,"50","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-21",,"49","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-22",,"47","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-23",,"38","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-24",,"37","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-25",,"42","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-26",,"47","30"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-27",,"54","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-02-28",,"47","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-01",,"51","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-02",,"55","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-03",,"55","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-04",,"42","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-05",,"47","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-06",,"43","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-07",,"45","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-08",,"46","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-09",,"54","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-10",,"56","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-11",,"54","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-12",,"63","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-13",,"68","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-14",,"66","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-15",,"58","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-16",,"58","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-17",,"54","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-18",,"51","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-19",,"44","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-20",,"48","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-21",,"55","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-22",,"44","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-23",,"43","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-24",,"62","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-25",,"64","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-26",,"60","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-27",,"47","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-28",,"43","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-29",,"49","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-30",,"58","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-03-31",,"63","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-01",,"68","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-02",,"65","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-03",,"63","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-04",,"60","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-05",,"66","46"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-06",,"72","46"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-07",,"59","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-08",,"56","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-09",,"59","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-10",,"63","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-11",,"54","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-12",,"51","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-13",,"51","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-14",,"57","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-15",,"43","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-16",,"44","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-17",,"53","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-18",,"48","37"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-19",,"51","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-20",,"58","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-21",,"59","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-22",,"62","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-23",,"65","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-24",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-25",,"63","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-26",,"68","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-27",,"65","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-28",,"65","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-29",,"70","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-04-30",,"65","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-01",,"70","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-02",,"72","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-03",,"75","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-04",,"68","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-05",,"67","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-06",,"72","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-07",,"76","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-08",,"63","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-09",,"71","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-10",,"74","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-11",,"62","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-12",,"61","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-13",,"67","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-14",,"61","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-15",,"67","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-16",,"66","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-17",,"56","46"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-18",,"66","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-19",,"60","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-20",,"62","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-21",,"61","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-22",,"62","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-23",,"61","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-24",,"74","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-25",,"76","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-26",,"76","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-27",,"86","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-28",,"79","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-29",,"87","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-30",,"84","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-05-31",,"84","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-01",,"85","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-02",,"84","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-03",,"77","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-04",,"68","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-05",,"67","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-06",,"62","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-07",,"73","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-08",,"66","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-09",,"70","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-10",,"64","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-11",,"69","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-12",,"71","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-13",,"76","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-14",,"62","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-15",,"72","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-16",,"74","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-17",,"77","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-18",,"70","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-19",,"70","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-20",,"73","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-21",,"64","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-22",,"65","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-23",,"71","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-24",,"75","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-25",,"79","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-26",,"76","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-27",,"77","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-28",,"71","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-29",,"77","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-06-30",,"75","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-01",,"78","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-02",,"84","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-03",,"90","61"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-04",,"90","68"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-05",,"83","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-06",,"72","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-07",,"73","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-08",,"71","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-09",,"70","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-10",,"68","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-11",,"78","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-12",,"77","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-13",,"77","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-14",,"72","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-15",,"73","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-16",,"76","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-17",,"82","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-18",,"86","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-19",,"85","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-20",,"81","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-21",,"78","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-22",,"69","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-23",,"65","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-24",,"73","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-25",,"79","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-26",,"81","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-27",,"82","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-28",,"76","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-29",,"81","61"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-30",,"80","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-07-31",,"80","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-01",,"82","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-02",,"84","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-03",,"78","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-04",,"79","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-05",,"80","67"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-06",,"82","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-07",,"78","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-08",,"78","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-09",,"83","64"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-10",,"77","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-11",,"73","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-12",,"67","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-13",,"72","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-14",,"73","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-15",,"71","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-16",,"64","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-17",,"69","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-18",,"73","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-19",,"71","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-20",,"74","57"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-21",,"73","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-22",,"73","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-23",,"76","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-24",,"78","63"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-25",,"86","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-26",,"75","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-27",,"80","65"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-28",,"76","61"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-29",,"72","57"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-30",,"75","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-08-31",,"77","57"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-01",,"74","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-02",,"74","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-03",,"74","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-04",,"73","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-05",,"77","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-06",,"72","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-07",,"77","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-08",,"80","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-09",,"80","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-10",,"80","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-11",,"83","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-12",,"85","61"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-13",,"84","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-14",,"80","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-15",,"78","59"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-16",,"67","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-17",,"71","55"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-18",,"68","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-19",,"68","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-20",,"62","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-21",,"70","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-22",,"71","58"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-23",,"74","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-24",,"76","60"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-25",,"68","62"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-26",,"64","54"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-27",,"70","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-28",,"66","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-29",,"62","57"
"SZ000001940","BASEL BINNINGEN, SZ","1999-09-30",,"61","56"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-01",,"63","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-02",,"66","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-03",,"63","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-04",,"56","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-05",,"53","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-06",,"55","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-07",,"58","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-08",,"59","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-09",,"60","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-10",,"62","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-11",,"60","48"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-12",,"66","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-13",,"59","52"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-14",,"60","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-15",,"58","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-16",,"54","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-17",,"56","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-18",,"50","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-19",,"44","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-20",,"56","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-21",,"54","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-22",,"64","45"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-23",,"62","49"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-24",,"54","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-25",,"54","50"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-26",,"65","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-27",,"64","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-28",,"64","47"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-29",,"61","53"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-30",,"65","57"
"SZ000001940","BASEL BINNINGEN, SZ","1999-10-31",,"63","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-01",,"61","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-02",,"56","51"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-03",,"52","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-04",,"46","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-05",,"58","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-06",,"63","44"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-07",,"49","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-08",,"49","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-09",,"46","43"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-10",,"44","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-11",,"43","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-12",,"44","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-13",,"42","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-14",,"38","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-15",,"39","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-16",,"39","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-17",,"36","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-18",,"39","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-19",,"35","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-20",,"33","25"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-21",,"30","22"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-22",,"32","27"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-23",,"35","30"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-24",,"41","33"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-25",,"40","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-26",,"39","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-27",,"43","30"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-28",,"43","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-29",,"38","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-11-30",,"38","28"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-01",,"47","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-02",,"50","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-03",,"48","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-04",,"51","39"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-05",,"39","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-06",,"41","30"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-07",,"49","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-08",,"53","41"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-09",,"50","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-10",,"45","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-11",,"54","36"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-12",,"57","40"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-13",,"44","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-14",,"48","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-15",,"39","32"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-16",,"32","24"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-17",,"37","21"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-18",,"52","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-19",,"53","30"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-20",,"33","29"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-21",,"34","27"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-22",,"31","25"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-23",,"35","24"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-24",,"42","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-25",,"56","38"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-26",,"55","42"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-27",,"44","35"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-28",,"38","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-29",,"37","34"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-30",,"38","31"
"SZ000001940","BASEL BINNINGEN, SZ","1999-12-31",,"35","31"
"SZ000001940","BASEL BINNINGEN, SZ","2000-01-01",,"39","35"
"SZ000001940","BASEL BINNINGEN, SZ","2000-01-02",,"41","37"
