"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"JA000047759","KYOTO, JA","1999-01-01","40","46",
"JA000047759","KYOTO, JA","1999-01-02","43","51","33"
"JA000047759","KYOTO, JA","1999-01-03","41","49",
"JA000047759","KYOTO, JA","1999-01-04","42","49","36"
"JA000047759","KYOTO, JA","1999-01-05","42","54",
"JA000047759","KYOTO, JA","1999-01-06","46",,"33"
"JA000047759","KYOTO, JA","1999-01-07","41","55",
"JA000047759","KYOTO, JA","1999-01-08","34","41",
"JA000047759","KYOTO, JA","1999-01-09","35","44","29"
"JA000047759","KYOTO, JA","1999-01-11","39","46",
"JA000047759","KYOTO, JA","1999-01-12","39","45",
"JA000047759","KYOTO, JA","1999-01-13","42","51","35"
"JA000047759","KYOTO, JA","1999-01-14","42","49","37"
"JA000047759","KYOTO, JA","1999-01-15","40","43",
"JA000047759","KYOTO, JA","1999-01-16","43",,"37"
"JA000047759","KYOTO, JA","1999-01-17","36","44",
"JA000047759","KYOTO, JA","1999-01-18","42","53","31"
"JA000047759","KYOTO, JA","1999-01-19","45","48","36"
"JA000047759","KYOTO, JA","1999-01-20","45","55",
"JA000047759","KYOTO, JA","1999-01-21","38","47",
"JA000047759","KYOTO, JA","1999-01-22","38","51",
"JA000047759","KYOTO, JA","1999-01-23","47","56","33"
"JA000047759","KYOTO, JA","1999-01-24","45","48",
"JA000047759","KYOTO, JA","1999-01-25","47","52",
"JA000047759","KYOTO, JA","1999-01-26","42","52",
"JA000047759","KYOTO, JA","1999-01-27","44","52","33"
"JA000047759","KYOTO, JA","1999-01-28","41","51",
"JA000047759","KYOTO, JA","1999-01-29","38","48","33"
"JA000047759","KYOTO, JA","1999-01-30","37","44",
"JA000047759","KYOTO, JA","1999-01-31","42","52","30"
"JA000047759","KYOTO, JA","1999-02-01","43",,"38"
"JA000047759","KYOTO, JA","1999-02-02","39","52",
"JA000047759","KYOTO, JA","1999-02-03","30","38",
"JA000047759","KYOTO, JA","1999-02-04","32","36","24"
"JA000047759","KYOTO, JA","1999-02-05","39","47","27"
"JA000047759","KYOTO, JA","1999-02-06","36","45",
"JA000047759","KYOTO, JA","1999-02-07","41","54","29"
"JA000047759","KYOTO, JA","1999-02-08","43","56",
"JA000047759","KYOTO, JA","1999-02-09","45","56","33"
"JA000047759","KYOTO, JA","1999-02-10","42",,
"JA000047759","KYOTO, JA","1999-02-11","38","41",
"JA000047759","KYOTO, JA","1999-02-12","37","44",
"JA000047759","KYOTO, JA","1999-02-13","34","41",
"JA000047759","KYOTO, JA","1999-02-14","38","47","29"
"JA000047759","KYOTO, JA","1999-02-15","41","51",
"JA000047759","KYOTO, JA","1999-02-16","44","55","32"
"JA000047759","KYOTO, JA","1999-02-17","48","60","34"
"JA000047759","KYOTO, JA","1999-02-18","44","47",
"JA000047759","KYOTO, JA","1999-02-19","37","44",
"JA000047759","KYOTO, JA","1999-02-20","39","48","30"
"JA000047759","KYOTO, JA","1999-02-21","37","46",
"JA000047759","KYOTO, JA","1999-02-22","41","51","31"
"JA000047759","KYOTO, JA","1999-02-23","45","54",
"JA000047759","KYOTO, JA","1999-02-24","46","48","40"
"JA000047759","KYOTO, JA","1999-02-25","44","55",
"JA000047759","KYOTO, JA","1999-02-26","51","56","34"
"JA000047759","KYOTO, JA","1999-02-27","41","59",
"JA000047759","KYOTO, JA","1999-02-28","40","46","34"
"JA000047759","KYOTO, JA","1999-03-01","47","60","35"
"JA000047759","KYOTO, JA","1999-03-02","51",,"38"
"JA000047759","KYOTO, JA","1999-03-03","51","62",
"JA000047759","KYOTO, JA","1999-03-04","55","62","39"
"JA000047759","KYOTO, JA","1999-03-05","57","66",
"JA000047759","KYOTO, JA","1999-03-06","48","56",
"JA000047759","KYOTO, JA","1999-03-07","46","48","42"
"JA000047759","KYOTO, JA","1999-03-08","47",,"44"
"JA000047759","KYOTO, JA","1999-03-09","43","47",
"JA000047759","KYOTO, JA","1999-03-10","47","55",
"JA000047759","KYOTO, JA","1999-03-11","45","52",
"JA000047759","KYOTO, JA","1999-03-12","41","47",
"JA000047759","KYOTO, JA","1999-03-13","53","58","35"
"JA000047759","KYOTO, JA","1999-03-14","60","66","50"
"JA000047759","KYOTO, JA","1999-03-15","56","62",
"JA000047759","KYOTO, JA","1999-03-16","50","58",
"JA000047759","KYOTO, JA","1999-03-17","60","70","41"
"JA000047759","KYOTO, JA","1999-03-18","65","71",
"JA000047759","KYOTO, JA","1999-03-19","53","63",
"JA000047759","KYOTO, JA","1999-03-20","42","45",
"JA000047759","KYOTO, JA","1999-03-21","44",,
"JA000047759","KYOTO, JA","1999-03-22","37","41",
"JA000047759","KYOTO, JA","1999-03-23","44","54","34"
"JA000047759","KYOTO, JA","1999-03-24","54","63","35"
"JA000047759","KYOTO, JA","1999-03-25","61",,"50"
"JA000047759","KYOTO, JA","1999-03-26","60","64",
"JA000047759","KYOTO, JA","1999-03-27","47","55",
"JA000047759","KYOTO, JA","1999-03-28","46","56",
"JA000047759","KYOTO, JA","1999-03-29","42","55","38"
"JA000047759","KYOTO, JA","1999-03-30","48",,"38"
"JA000047759","KYOTO, JA","1999-03-31","53","66",
"JA000047759","KYOTO, JA","1999-04-01","62","71","43"
"JA000047759","KYOTO, JA","1999-04-02","53","66",
"JA000047759","KYOTO, JA","1999-04-03","47","55",
"JA000047759","KYOTO, JA","1999-04-04","51","63","39"
"JA000047759","KYOTO, JA","1999-04-05","54","63",
"JA000047759","KYOTO, JA","1999-04-06","53","64","45"
"JA000047759","KYOTO, JA","1999-04-07","45","54",
"JA000047759","KYOTO, JA","1999-04-08","46",,
"JA000047759","KYOTO, JA","1999-04-09","57","65","36"
"JA000047759","KYOTO, JA","1999-04-10","56",,"52"
"JA000047759","KYOTO, JA","1999-04-11","59","72",
"JA000047759","KYOTO, JA","1999-04-12","63","70","49"
"JA000047759","KYOTO, JA","1999-04-13","60","71",
"JA000047759","KYOTO, JA","1999-04-14","55","65",
"JA000047759","KYOTO, JA","1999-04-15","55","65","45"
"JA000047759","KYOTO, JA","1999-04-16","60","72","48"
"JA000047759","KYOTO, JA","1999-04-17","63","69","51"
"JA000047759","KYOTO, JA","1999-04-18","58",,
"JA000047759","KYOTO, JA","1999-04-19","62","65","58"
"JA000047759","KYOTO, JA","1999-04-20","62",,
"JA000047759","KYOTO, JA","1999-04-21","66","76","51"
"JA000047759","KYOTO, JA","1999-04-22","67","77","60"
"JA000047759","KYOTO, JA","1999-04-23","60","62",
"JA000047759","KYOTO, JA","1999-04-24","60",,"57"
"JA000047759","KYOTO, JA","1999-04-25","61","68",
"JA000047759","KYOTO, JA","1999-04-26","62","67","57"
"JA000047759","KYOTO, JA","1999-04-27","61","72",
"JA000047759","KYOTO, JA","1999-04-28","58","70",
"JA000047759","KYOTO, JA","1999-04-29","51","61",
"JA000047759","KYOTO, JA","1999-04-30","59","71","41"
"JA000047759","KYOTO, JA","1999-05-01","63","75","47"
"JA000047759","KYOTO, JA","1999-05-02","67","78","53"
"JA000047759","KYOTO, JA","1999-05-03","67","77","57"
"JA000047759","KYOTO, JA","1999-05-04","62",,
"JA000047759","KYOTO, JA","1999-05-05","61","72",
"JA000047759","KYOTO, JA","1999-05-06","66","78","50"
"JA000047759","KYOTO, JA","1999-05-07","69","81","53"
"JA000047759","KYOTO, JA","1999-05-08","70","80","57"
"JA000047759","KYOTO, JA","1999-05-09","71","83","58"
"JA000047759","KYOTO, JA","1999-05-10","68","79",
"JA000047759","KYOTO, JA","1999-05-11","60","72",
"JA000047759","KYOTO, JA","1999-05-12","70",,"49"
"JA000047759","KYOTO, JA","1999-05-13","73","85","60"
"JA000047759","KYOTO, JA","1999-05-14","69","83",
"JA000047759","KYOTO, JA","1999-05-15","73","82","58"
"JA000047759","KYOTO, JA","1999-05-16","65","72",
"JA000047759","KYOTO, JA","1999-05-17","74","83","55"
"JA000047759","KYOTO, JA","1999-05-18","70","79",
"JA000047759","KYOTO, JA","1999-05-19","70",,
"JA000047759","KYOTO, JA","1999-05-20","67","79",
"JA000047759","KYOTO, JA","1999-05-21","68","83","58"
"JA000047759","KYOTO, JA","1999-05-22","74","82","59"
"JA000047759","KYOTO, JA","1999-05-23","72",,"63"
"JA000047759","KYOTO, JA","1999-05-24","67",,"63"
"JA000047759","KYOTO, JA","1999-05-25","66",,
"JA000047759","KYOTO, JA","1999-05-26","70","78","60"
"JA000047759","KYOTO, JA","1999-05-27","68","75",
"JA000047759","KYOTO, JA","1999-05-28","65","74",
"JA000047759","KYOTO, JA","1999-05-29","66","78",
"JA000047759","KYOTO, JA","1999-05-30","69","82","54"
"JA000047759","KYOTO, JA","1999-05-31","72","84","58"
"JA000047759","KYOTO, JA","1999-06-01","74","86","61"
"JA000047759","KYOTO, JA","1999-06-02","76","85","67"
"JA000047759","KYOTO, JA","1999-06-03","72","80","68"
"JA000047759","KYOTO, JA","1999-06-04","73","82",
"JA000047759","KYOTO, JA","1999-06-05","75","85","66"
"JA000047759","KYOTO, JA","1999-06-06","77","88","66"
"JA000047759","KYOTO, JA","1999-06-07","69","75",
"JA000047759","KYOTO, JA","1999-06-08","77",,"62"
"JA000047759","KYOTO, JA","1999-06-09","65","83",
"JA000047759","KYOTO, JA","1999-06-10","73","82","56"
"JA000047759","KYOTO, JA","1999-06-11","76","87",
"JA000047759","KYOTO, JA","1999-06-12","77","87","65"
"JA000047759","KYOTO, JA","1999-06-13","77","85","68"
"JA000047759","KYOTO, JA","1999-06-14","80","87","70"
"JA000047759","KYOTO, JA","1999-06-15","81","88","75"
"JA000047759","KYOTO, JA","1999-06-16","80","90",
"JA000047759","KYOTO, JA","1999-06-17","72","87",
"JA000047759","KYOTO, JA","1999-06-18","65","68",
"JA000047759","KYOTO, JA","1999-06-19","69","72","63"
"JA000047759","KYOTO, JA","1999-06-20","71","80",
"JA000047759","KYOTO, JA","1999-06-21","77","87","60"
"JA000047759","KYOTO, JA","1999-06-22","69","74",
"JA000047759","KYOTO, JA","1999-06-23","74","82","65"
"JA000047759","KYOTO, JA","1999-06-24","75","79","69"
"JA000047759","KYOTO, JA","1999-06-25","72","74",
"JA000047759","KYOTO, JA","1999-06-26","73","81",
"JA000047759","KYOTO, JA","1999-06-27","73","80",
"JA000047759","KYOTO, JA","1999-06-28","78","84","67"
"JA000047759","KYOTO, JA","1999-06-29","70","72",
"JA000047759","KYOTO, JA","1999-06-30","72","78",
"JA000047759","KYOTO, JA","1999-07-01","75","83","67"
"JA000047759","KYOTO, JA","1999-07-02","75","79","68"
"JA000047759","KYOTO, JA","1999-07-03","75","84",
"JA000047759","KYOTO, JA","1999-07-04","72","80",
"JA000047759","KYOTO, JA","1999-07-05","72","79",
"JA000047759","KYOTO, JA","1999-07-06","75","84","68"
"JA000047759","KYOTO, JA","1999-07-07","78",,"69"
"JA000047759","KYOTO, JA","1999-07-08","78","89",
"JA000047759","KYOTO, JA","1999-07-09","78","91","68"
"JA000047759","KYOTO, JA","1999-07-10","76","88",
"JA000047759","KYOTO, JA","1999-07-11","77","87","64"
"JA000047759","KYOTO, JA","1999-07-12","78","89","72"
"JA000047759","KYOTO, JA","1999-07-13","76","83","73"
"JA000047759","KYOTO, JA","1999-07-14","77","82","73"
"JA000047759","KYOTO, JA","1999-07-15","81","90","73"
"JA000047759","KYOTO, JA","1999-07-16","80","88",
"JA000047759","KYOTO, JA","1999-07-17","80","88","72"
"JA000047759","KYOTO, JA","1999-07-18","75","81",
"JA000047759","KYOTO, JA","1999-07-19","78","84","72"
"JA000047759","KYOTO, JA","1999-07-20","81","90","76"
"JA000047759","KYOTO, JA","1999-07-21","86","94","76"
"JA000047759","KYOTO, JA","1999-07-22","85","93",
"JA000047759","KYOTO, JA","1999-07-23","85","92","77"
"JA000047759","KYOTO, JA","1999-07-24","86","94",
"JA000047759","KYOTO, JA","1999-07-25","85","95",
"JA000047759","KYOTO, JA","1999-07-26","86","92","78"
"JA000047759","KYOTO, JA","1999-07-27","83","92",
"JA000047759","KYOTO, JA","1999-07-28","81","86",
"JA000047759","KYOTO, JA","1999-07-29","84","91","77"
"JA000047759","KYOTO, JA","1999-07-30","85",,
"JA000047759","KYOTO, JA","1999-07-31","85","95","76"
"JA000047759","KYOTO, JA","1999-08-01","86","96","78"
"JA000047759","KYOTO, JA","1999-08-02","85","96",
"JA000047759","KYOTO, JA","1999-08-03","85","93",
"JA000047759","KYOTO, JA","1999-08-04","85",,
"JA000047759","KYOTO, JA","1999-08-05","83","89",
"JA000047759","KYOTO, JA","1999-08-06","83","90","76"
"JA000047759","KYOTO, JA","1999-08-07","84","90","78"
"JA000047759","KYOTO, JA","1999-08-08","85","92",
"JA000047759","KYOTO, JA","1999-08-09","85","94","79"
"JA000047759","KYOTO, JA","1999-08-10","82","88",
"JA000047759","KYOTO, JA","1999-08-11","80","88","76"
"JA000047759","KYOTO, JA","1999-08-12","83","91","77"
"JA000047759","KYOTO, JA","1999-08-13","83","92","77"
"JA000047759","KYOTO, JA","1999-08-14","79","84",
"JA000047759","KYOTO, JA","1999-08-15","78","82","75"
"JA000047759","KYOTO, JA","1999-08-16","83","92",
"JA000047759","KYOTO, JA","1999-08-17","85","94","77"
"JA000047759","KYOTO, JA","1999-08-18","86","93","79"
"JA000047759","KYOTO, JA","1999-08-19","80","89",
"JA000047759","KYOTO, JA","1999-08-20","83",,"76"
"JA000047759","KYOTO, JA","1999-08-21","81","88",
"JA000047759","KYOTO, JA","1999-08-22","84","95","75"
"JA000047759","KYOTO, JA","1999-08-23","87","95","76"
"JA000047759","KYOTO, JA","1999-08-24","77","89",
"JA000047759","KYOTO, JA","1999-08-25","77","89","69"
"JA000047759","KYOTO, JA","1999-08-26","82","90","69"
"JA000047759","KYOTO, JA","1999-08-27","82","89","75"
"JA000047759","KYOTO, JA","1999-08-28","83","91",
"JA000047759","KYOTO, JA","1999-08-29","81","92",
"JA000047759","KYOTO, JA","1999-08-30","86","95","73"
"JA000047759","KYOTO, JA","1999-08-31","86","96","78"
"JA000047759","KYOTO, JA","1999-09-01","78","90",
"JA000047759","KYOTO, JA","1999-09-02","80","87",
"JA000047759","KYOTO, JA","1999-09-03","79","89","70"
"JA000047759","KYOTO, JA","1999-09-04","78","86",
"JA000047759","KYOTO, JA","1999-09-05","81","88","73"
"JA000047759","KYOTO, JA","1999-09-06","80","87",
"JA000047759","KYOTO, JA","1999-09-07","76","79",
"JA000047759","KYOTO, JA","1999-09-08","81","92",
"JA000047759","KYOTO, JA","1999-09-09","81","92","73"
"JA000047759","KYOTO, JA","1999-09-10","81","90","74"
"JA000047759","KYOTO, JA","1999-09-11","83","92","75"
"JA000047759","KYOTO, JA","1999-09-12","84","93","77"
"JA000047759","KYOTO, JA","1999-09-13","83",,"77"
"JA000047759","KYOTO, JA","1999-09-14","84",,"76"
"JA000047759","KYOTO, JA","1999-09-15","75","82",
"JA000047759","KYOTO, JA","1999-09-16","75","79","69"
"JA000047759","KYOTO, JA","1999-09-17","80","90",
"JA000047759","KYOTO, JA","1999-09-18","82","88","74"
"JA000047759","KYOTO, JA","1999-09-19","83","89",
"JA000047759","KYOTO, JA","1999-09-20","82","89",
"JA000047759","KYOTO, JA","1999-09-21","78","87",
"JA000047759","KYOTO, JA","1999-09-22","78","85",
"JA000047759","KYOTO, JA","1999-09-23","81","89","74"
"JA000047759","KYOTO, JA","1999-09-24","81","87",
"JA000047759","KYOTO, JA","1999-09-25","80","88",
"JA000047759","KYOTO, JA","1999-09-26","71","81",
"JA000047759","KYOTO, JA","1999-09-27","78","88","62"
"JA000047759","KYOTO, JA","1999-09-28","79","88","70"
"JA000047759","KYOTO, JA","1999-09-29","78","88",
"JA000047759","KYOTO, JA","1999-09-30","77","89",
"JA000047759","KYOTO, JA","1999-10-01","77","85","68"
"JA000047759","KYOTO, JA","1999-10-02","79","89",
"JA000047759","KYOTO, JA","1999-10-03","63","70",
"JA000047759","KYOTO, JA","1999-10-04","67","77","56"
"JA000047759","KYOTO, JA","1999-10-05","71","80","61"
"JA000047759","KYOTO, JA","1999-10-06","74","82","62"
"JA000047759","KYOTO, JA","1999-10-07","71","76",
"JA000047759","KYOTO, JA","1999-10-08","66","75",
"JA000047759","KYOTO, JA","1999-10-09","65","76",
"JA000047759","KYOTO, JA","1999-10-10","72","80","56"
"JA000047759","KYOTO, JA","1999-10-11","74","83","65"
"JA000047759","KYOTO, JA","1999-10-12","78","83","67"
"JA000047759","KYOTO, JA","1999-10-13","75","80",
"JA000047759","KYOTO, JA","1999-10-14","71","78",
"JA000047759","KYOTO, JA","1999-10-15","68","74",
"JA000047759","KYOTO, JA","1999-10-16","62","70",
"JA000047759","KYOTO, JA","1999-10-17","58","66",
"JA000047759","KYOTO, JA","1999-10-18","60","68","51"
"JA000047759","KYOTO, JA","1999-10-19","59","65",
"JA000047759","KYOTO, JA","1999-10-20","61","74",
"JA000047759","KYOTO, JA","1999-10-21","62","74","51"
"JA000047759","KYOTO, JA","1999-10-22","61","72",
"JA000047759","KYOTO, JA","1999-10-23","57","67",
"JA000047759","KYOTO, JA","1999-10-24","57","73","47"
"JA000047759","KYOTO, JA","1999-10-25","60","74","47"
"JA000047759","KYOTO, JA","1999-10-26","67","74","50"
"JA000047759","KYOTO, JA","1999-10-27","60",,
"JA000047759","KYOTO, JA","1999-10-28","63","75",
"JA000047759","KYOTO, JA","1999-10-29","65","77","53"
"JA000047759","KYOTO, JA","1999-10-30","61","73",
"JA000047759","KYOTO, JA","1999-10-31","64","69","52"
"JA000047759","KYOTO, JA","1999-11-01","63","73",
"JA000047759","KYOTO, JA","1999-11-02","54","62",
"JA000047759","KYOTO, JA","1999-11-03","54","65",
"JA000047759","KYOTO, JA","1999-11-04","54","64","45"
"JA000047759","KYOTO, JA","1999-11-05","56","68","45"
"JA000047759","KYOTO, JA","1999-11-06","59","69","48"
"JA000047759","KYOTO, JA","1999-11-07","62","73","53"
"JA000047759","KYOTO, JA","1999-11-08","60","69",
"JA000047759","KYOTO, JA","1999-11-09","56","65",
"JA000047759","KYOTO, JA","1999-11-10","56","68","46"
"JA000047759","KYOTO, JA","1999-11-11","62","65","48"
"JA000047759","KYOTO, JA","1999-11-12","61","63",
"JA000047759","KYOTO, JA","1999-11-13","57","70",
"JA000047759","KYOTO, JA","1999-11-14","65","72","47"
"JA000047759","KYOTO, JA","1999-11-15","60","67",
"JA000047759","KYOTO, JA","1999-11-16","46","54",
"JA000047759","KYOTO, JA","1999-11-17","48","55","41"
"JA000047759","KYOTO, JA","1999-11-18","50","59",
"JA000047759","KYOTO, JA","1999-11-19","50","63","41"
"JA000047759","KYOTO, JA","1999-11-20","52","63","41"
"JA000047759","KYOTO, JA","1999-11-21","53","67","44"
"JA000047759","KYOTO, JA","1999-11-22","56","66","44"
"JA000047759","KYOTO, JA","1999-11-23","57","61","50"
"JA000047759","KYOTO, JA","1999-11-24","56","60",
"JA000047759","KYOTO, JA","1999-11-25","59",,
"JA000047759","KYOTO, JA","1999-11-26","48","55",
"JA000047759","KYOTO, JA","1999-11-27","48","55","38"
"JA000047759","KYOTO, JA","1999-11-28","46","55",
"JA000047759","KYOTO, JA","1999-11-29","44","55",
"JA000047759","KYOTO, JA","1999-11-30","48","58","36"
"JA000047759","KYOTO, JA","1999-12-01","51","56","43"
"JA000047759","KYOTO, JA","1999-12-02","50","56",
"JA000047759","KYOTO, JA","1999-12-03","45","53",
"JA000047759","KYOTO, JA","1999-12-04","50",,"36"
"JA000047759","KYOTO, JA","1999-12-05","54","60","48"
"JA000047759","KYOTO, JA","1999-12-06","47","61",
"JA000047759","KYOTO, JA","1999-12-07","42","51",
"JA000047759","KYOTO, JA","1999-12-08","45","54","37"
"JA000047759","KYOTO, JA","1999-12-09","46","56",
"JA000047759","KYOTO, JA","1999-12-10","48","60","38"
"JA000047759","KYOTO, JA","1999-12-11","45","52",
"JA000047759","KYOTO, JA","1999-12-12","45","51","39"
"JA000047759","KYOTO, JA","1999-12-13","47","54","40"
"JA000047759","KYOTO, JA","1999-12-14","45","53",
"JA000047759","KYOTO, JA","1999-12-15","45","54",
"JA000047759","KYOTO, JA","1999-12-16","46","56","36"
"JA000047759","KYOTO, JA","1999-12-17","49","57","40"
"JA000047759","KYOTO, JA","1999-12-18","42","48",
"JA000047759","KYOTO, JA","1999-12-19","38","44",
"JA000047759","KYOTO, JA","1999-12-20","37","47",
"JA000047759","KYOTO, JA","1999-12-21","39","45","31"
"JA000047759","KYOTO, JA","1999-12-22","38","47",
"JA000047759","KYOTO, JA","1999-12-23","38","47","31"
"JA000047759","KYOTO, JA","1999-12-24","44","53","32"
"JA000047759","KYOTO, JA","1999-12-25","42","52",
"JA000047759","KYOTO, JA","1999-12-26","40","45","35"
"JA000047759","KYOTO, JA","1999-12-27","40","52",
"JA000047759","KYOTO, JA","1999-12-28","43","54","32"
"JA000047759","KYOTO, JA","1999-12-29","45","56","36"
"JA000047759","KYOTO, JA","1999-12-30","45","59",
"JA000047759","KYOTO, JA","1999-12-31","46","58","35"
"JA000047759","KYOTO, JA","2000-01-01","43","49",
"JA000047759","KYOTO, JA","2000-01-02","46","53","35"
"JA000047759","KYOTO, JA","2000-01-03","47","59",
"JA000047759","KYOTO, JA","2000-01-04","45","53",
"JA000047759","KYOTO, JA","2000-01-05","49","56","38"
"JA000047759","KYOTO, JA","2000-01-06","56","60",
"JA000047759","KYOTO, JA","2000-01-07","45","57",
"JA000047759","KYOTO, JA","2000-01-08","39","47",
"JA000047759","KYOTO, JA","2000-01-09","45","49","34"
"JA000047759","KYOTO, JA","2000-01-10","48","54",
"JA000047759","KYOTO, JA","2000-01-11","41","47",
"JA000047759","KYOTO, JA","2000-01-12","49",,"38"
"JA000047759","KYOTO, JA","2000-01-13","53","59",
"JA000047759","KYOTO, JA","2000-01-14","45","54",
"JA000047759","KYOTO, JA","2000-01-15","43","51",
"JA000047759","KYOTO, JA","2000-01-16","43","45","34"
"JA000047759","KYOTO, JA","2000-01-17","48","56",
"JA000047759","KYOTO, JA","2000-01-18","40","51",
"JA000047759","KYOTO, JA","2000-01-19","44","54","32"
"JA000047759","KYOTO, JA","2000-01-20","35","44",
"JA000047759","KYOTO, JA","2000-01-21","34","39","30"
"JA000047759","KYOTO, JA","2000-01-22","37","40","32"
"JA000047759","KYOTO, JA","2000-01-23","42",,"35"
"JA000047759","KYOTO, JA","2000-01-24","46","52",
"JA000047759","KYOTO, JA","2000-01-25","37","46",
"JA000047759","KYOTO, JA","2000-01-26","35","44",
"JA000047759","KYOTO, JA","2000-01-27","33","41",
"JA000047759","KYOTO, JA","2000-01-28","36","44","28"
"JA000047759","KYOTO, JA","2000-01-29","41",,"30"
"JA000047759","KYOTO, JA","2000-01-30","41","46","35"
"JA000047759","KYOTO, JA","2000-01-31","38","46",
"JA000047759","KYOTO, JA","2000-02-01","38","44",
"JA000047759","KYOTO, JA","2000-02-02","39","51",
"JA000047759","KYOTO, JA","2000-02-03","42","50","31"
"JA000047759","KYOTO, JA","2000-02-04","39","45",
"JA000047759","KYOTO, JA","2000-02-05","43","53","32"
"JA000047759","KYOTO, JA","2000-02-06","43",,"37"
"JA000047759","KYOTO, JA","2000-02-07","41","47",
"JA000047759","KYOTO, JA","2000-02-08","35","45",
"JA000047759","KYOTO, JA","2000-02-09","34","39","28"
"JA000047759","KYOTO, JA","2000-02-10","38","47","30"
"JA000047759","KYOTO, JA","2000-02-11","42","52","31"
"JA000047759","KYOTO, JA","2000-02-12","44","55","35"
"JA000047759","KYOTO, JA","2000-02-13","42","49","35"
"JA000047759","KYOTO, JA","2000-02-14","46",,"37"
"JA000047759","KYOTO, JA","2000-02-15","34","46",
"JA000047759","KYOTO, JA","2000-02-16","34","42","29"
"JA000047759","KYOTO, JA","2000-02-17","37","45","30"
"JA000047759","KYOTO, JA","2000-02-18","36","40","32"
"JA000047759","KYOTO, JA","2000-02-19","38","43","33"
"JA000047759","KYOTO, JA","2000-02-20","40","48",
"JA000047759","KYOTO, JA","2000-02-21","37","44",
"JA000047759","KYOTO, JA","2000-02-22","38","44",
"JA000047759","KYOTO, JA","2000-02-23","40","47","32"
"JA000047759","KYOTO, JA","2000-02-24","35","46",
"JA000047759","KYOTO, JA","2000-02-25","34","42","29"
"JA000047759","KYOTO, JA","2000-02-26","36","40",
"JA000047759","KYOTO, JA","2000-02-27","37","48",
"JA000047759","KYOTO, JA","2000-02-28","37","51","29"
"JA000047759","KYOTO, JA","2000-02-29","36","42","29"
"JA000047759","KYOTO, JA","2000-03-01","39","49",
"JA000047759","KYOTO, JA","2000-03-02","44","58","30"
"JA000047759","KYOTO, JA","2000-03-03","51","63","34"
"JA000047759","KYOTO, JA","2000-03-04","49","51","45"
"JA000047759","KYOTO, JA","2000-03-05","47","58",
"JA000047759","KYOTO, JA","2000-03-06","48","59","38"
"JA000047759","KYOTO, JA","2000-03-07","43","55",
"JA000047759","KYOTO, JA","2000-03-08","39","49","33"
"JA000047759","KYOTO, JA","2000-03-09","39","46","32"
"JA000047759","KYOTO, JA","2000-03-10","40","48","34"
"JA000047759","KYOTO, JA","2000-03-11","40","45","36"
"JA000047759","KYOTO, JA","2000-03-12","43","54",
"JA000047759","KYOTO, JA","2000-03-13","41","55",
"JA000047759","KYOTO, JA","2000-03-14","42","54","31"
"JA000047759","KYOTO, JA","2000-03-15","49","58","33"
"JA000047759","KYOTO, JA","2000-03-16","48","58",
"JA000047759","KYOTO, JA","2000-03-17","40","51",
"JA000047759","KYOTO, JA","2000-03-18","49","61","32"
"JA000047759","KYOTO, JA","2000-03-19","48","54","42"
"JA000047759","KYOTO, JA","2000-03-20","42","51",
"JA000047759","KYOTO, JA","2000-03-21","49","57","35"
"JA000047759","KYOTO, JA","2000-03-22","43","54",
"JA000047759","KYOTO, JA","2000-03-23","53","61","34"
"JA000047759","KYOTO, JA","2000-03-24","46","53",
"JA000047759","KYOTO, JA","2000-03-25","43","51",
"JA000047759","KYOTO, JA","2000-03-26","42","52",
"JA000047759","KYOTO, JA","2000-03-27","53","65","36"
"JA000047759","KYOTO, JA","2000-03-28","56","64","45"
"JA000047759","KYOTO, JA","2000-03-29","49",,
"JA000047759","KYOTO, JA","2000-03-30","51","60",
"JA000047759","KYOTO, JA","2000-03-31","50","58","41"
"JA000047759","KYOTO, JA","2000-04-01","49","61",
"JA000047759","KYOTO, JA","2000-04-02","52","59","38"
"JA000047759","KYOTO, JA","2000-04-03","56","69",
"JA000047759","KYOTO, JA","2000-04-04","59","67","45"
"JA000047759","KYOTO, JA","2000-04-05","54","60",
"JA000047759","KYOTO, JA","2000-04-06","50","61",
"JA000047759","KYOTO, JA","2000-04-07","59","68","41"
"JA000047759","KYOTO, JA","2000-04-08","51","63",
"JA000047759","KYOTO, JA","2000-04-09","62","72","40"
"JA000047759","KYOTO, JA","2000-04-10","55","65",
"JA000047759","KYOTO, JA","2000-04-11","49","58",
"JA000047759","KYOTO, JA","2000-04-12","57","68","42"
"JA000047759","KYOTO, JA","2000-04-13","61","72","45"
"JA000047759","KYOTO, JA","2000-04-14","62",,"50"
"JA000047759","KYOTO, JA","2000-04-15","50","54",
"JA000047759","KYOTO, JA","2000-04-16","49","59",
"JA000047759","KYOTO, JA","2000-04-17","53","64","39"
"JA000047759","KYOTO, JA","2000-04-18","61","72","47"
"JA000047759","KYOTO, JA","2000-04-19","61","69","53"
"JA000047759","KYOTO, JA","2000-04-20","59","66",
"JA000047759","KYOTO, JA","2000-04-21","60","67",
"JA000047759","KYOTO, JA","2000-04-22","63",,"53"
"JA000047759","KYOTO, JA","2000-04-23","58","69",
"JA000047759","KYOTO, JA","2000-04-24","55",,
"JA000047759","KYOTO, JA","2000-04-25","62","71","43"
"JA000047759","KYOTO, JA","2000-04-26","57",,"54"
"JA000047759","KYOTO, JA","2000-04-27","58","71",
