"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-12","81","88","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-13","81","86","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-14","84","92","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-15","85","93","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-16","82","90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-17","78","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-18","78","85","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-19","78","84","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-20","79","86","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-21","81","89","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-22","85","94","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-23","77","85","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-24","73","81","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-25","78","90","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-26","80","90","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-27","78","86","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-28","78","87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-29","82","90","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-30","83","92","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-08-31","72","77","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-01","78","85","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-02","79","84","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-03","77","81","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-04","74","77","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-05","69","76","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-06","68","77","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-07","69","78","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-08","72","81","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-09","69","76","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-10","67","75","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-11","69","79","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-12","65","68","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-13","74","82","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-14","74","77","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-15","77","84","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-16","71","78","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-17","68","78","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-18","72","77","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-19","73","79","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-20","75","85","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-21","73","79","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-22","74","80","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-23","70","79","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-24","65","74","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-25","70","79","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-26","73","80","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-27","73","81","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-28","64","72","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-29","60","67","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-09-30","58","66","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-01","56","60","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-02","51","58","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-03","49","59","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-04","60","69","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-05","57","65","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-06","59","68","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-07","61","71","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-08","65","75","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-09","68","77","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-10","63","69","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-11","68","74","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-12","67","78","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-13","65","73","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-14","62","67","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-15","57","64","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-16","57","69","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-17","57","63","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-18","54","61","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-19","58","68","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-20","56","66","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-21","65","74","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-22","54","61","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-23","47","52","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-24","48","58","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-25","52","62","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-26","66","71","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-27","56","65","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-28","49","56","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-29","53","59","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-30","54","65","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-10-31","59","70","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-01","66","81","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-02","66","77","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-03","67","76","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-04","68","78","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-05","73","81","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-06","65","68","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-07","58","63","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-08","46","53","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-09","40","46","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-10","41","50","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-11","51","59","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-12","57","61","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-13","51","63","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-14","44","51","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-15","49","55","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-16","49","54","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-17","56","64","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-18","51","58","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-19","62","70","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-20","51","59","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-21","57","74","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-22","56","66","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-23","55","65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-24","53","66","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-25","39","45","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-26","43","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-27","49","56","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-28","53","63","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-29","40","46","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-11-30","43","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-01","47","55","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-02","37","43","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-03","33","38","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-04","34","39","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-05","35","38","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-06","32","34","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-07","33","37","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-08","35","42","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-09","40","47","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-10","46","57","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-11","49","58","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-12","38","45","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-13","33","38","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-14","33","37","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-15","39","43","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-16","41","51","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-17","42","50","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-18","35","38","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-19","34","37","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-20","34","40","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-21","35","44","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-22","46","57","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-23","53","62","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-24","46","56","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-25","37","43","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-26","39","44","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-27","45","54","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-28","41","52","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-29","47","60","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-30","46","54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2003-12-31","39","49","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-01","45","55","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-02","46","50","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-03","56","68","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-04","59","72","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-05","45","49","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-06","33","42","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-07","26","32","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-08","28","35","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-09","26","34","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-10","15","21","8"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-11","23","32","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-12","40","52","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-13","43","54","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-14","29","33","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-15","28","36","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-16","23","30","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-17","29","36","21"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-18","34","39","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-19","27","31","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-20","27","31","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-21","25","31","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-22","36","49","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-23","22","27","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-24","24","28","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-25","18","22","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-26","19","22","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-27","27","31","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-28","26","30","21"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-29","28","40","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-30","25","30","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-01-31","21","27","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-01","25","34","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-02","29","39","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-03","35","42","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-04","37","43","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-05","31","36","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-06","34","37","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-07","39","46","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-08","32","37","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-09","38","49","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-10","44","54","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-11","40","45","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-12","39","44","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-13","41","51","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-14","42","51","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-15","34","42","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-16","28","36","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-17","32","38","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-18","37","46","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-19","47","60","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-20","48","59","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-21","51","59","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-22","42","47","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-23","40","48","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-24","39","44","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-25","37","45","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-26","36","42","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-27","43","51","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-28","45","59","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-02-29","49","66","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-01","53","69","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-02","62","73","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-03","58","67","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-04","55","61","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-05","63","77","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-06","62","73","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-07","52","60","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-08","43","49","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-09","39","47","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-10","40","46","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-11","44","56","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-12","43","50","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-13","40","48","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-14","44","54","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-15","56","64","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-16","44","51","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-17","38","41","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-18","42","49","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-19","44","50","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-20","48","62","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-21","48","62","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-22","35","41","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-23","39","51","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-24","49","63","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-25","59","70","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-26","64","76","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-27","63","70","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-28","55","65","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-29","47","53","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-30","43","48","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-03-31","49","53","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-01","47","49","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-02","47","49","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-03","49","55","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-04","44","50","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-05","40","49","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-06","49","62","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-07","62","77","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-08","51","56","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-09","54","66","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-10","55","64","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-11","49","53","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-12","47","48","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-13","48","52","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-14","51","53","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-15","55","64","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-16","54","67","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-17","65","84","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-18","72","87","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-19","76","91","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-20","72","81","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-21","67","77","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-22","73","82","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-23","71","82","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-24","66","73","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-25","61","66","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-26","63","69","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-27","56","67","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-28","52","64","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-29","64","78","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-04-30","68","78","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-01","70","79","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-02","69","81","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-03","53","57","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-04","54","64","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-05","60","71","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-06","63","76","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-07","74","89","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-08","61","67","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-09","69","83","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-10","75","86","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-11","79","89","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-12","77","86","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-13","77","85","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-14","79","87","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-15","78","88","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2004-05-16","74","81","67"
